,id,time,value
122,1,22,0.809952671609
123,1,23,0.320546686069
124,1,24,0.398913997117
125,1,25,0.155041172563
126,1,26,0.47007895395
127,1,27,0.673894300767
128,1,28,0.775130466808
129,1,29,0.837825731268
130,1,30,0.580758447706
131,1,31,0.282726096374
132,1,32,0.951977605796
133,1,33,0.0761353899333
134,1,34,0.763143986636
135,1,35,0.244682518205
136,1,36,0.830260172516
137,1,37,0.7304845219
138,1,38,0.13755174158
139,1,39,0.42891166535
140,1,40,0.352315251448
141,1,41,0.57595375324
142,1,42,0.310511008712
143,1,43,0.401630835898
144,1,44,0.0939977172356
145,1,45,0.319440909861
146,1,46,0.778518841092
147,1,47,0.57187500129
148,1,48,0.0229720195719
149,1,49,0.745988031256
150,1,50,0.437138819766
151,1,51,0.389901533767
152,1,52,0.120880188551
153,1,53,0.588957885803
154,1,54,0.0698465168538
155,1,55,0.829679153547
156,1,56,0.196810955735
157,1,57,0.908444123579
158,1,58,0.701228410162
159,1,59,0.395277263621
160,1,60,0.369668763288
161,1,61,0.985564936613
162,1,62,0.383512911926
163,1,63,0.338365157957
164,1,64,0.111850664545
165,1,65,0.195570752159
166,1,66,0.469416988338
167,1,67,0.199714191873
168,1,68,0.83580654824
169,1,69,0.0245247873126
170,1,70,0.823830102653
171,1,71,0.631859958662
172,1,72,0.0410776515336
173,1,73,0.26864225375
174,1,74,0.405263729599
175,1,75,0.246407967098
176,1,76,0.645731816621
177,1,77,0.741861656797
178,1,78,0.620103311851
179,1,79,0.716388731133
180,1,80,0.611935691017
181,1,81,0.437267966323
182,1,82,0.217452011034
183,1,83,0.579331628014
184,1,84,0.715343467367
185,1,85,0.118021594628
186,1,86,0.206713341894
187,1,87,0.304084920408
188,1,88,0.575296390801
189,1,89,0.423115003079
190,1,90,0.278244097365
191,1,91,0.595828741729
192,1,92,0.869500833632
193,1,93,0.918448281397
194,1,94,0.880177710989
195,1,95,0.300305598785
196,1,96,0.0112039207411
197,1,97,0.344877543204
198,1,98,0.24355175993
199,1,99,0.0727799125557
200,2,0,0.495576674558
201,2,1,0.543325092831
202,2,2,0.450985340904
203,2,3,0.0248162930945
204,2,4,0.186285014838
205,2,5,0.970846846195
206,2,6,0.578128642627
207,2,7,0.682191427025
208,2,8,0.715280271694
209,2,9,0.978691388903
210,2,10,0.261239890515
211,2,11,0.744949785106
212,2,12,0.186443695901
213,2,13,0.366367351562
214,2,14,0.0354461441329
215,2,15,0.840061055202
216,2,16,0.815257571139
217,2,17,0.104013367004
218,2,18,0.0242266091545
219,2,19,0.643431782144
220,2,20,0.123825430135
221,2,21,0.960744178113
222,2,22,0.85303198078
223,2,23,0.825018002093
224,2,24,0.946732823805
225,2,25,0.290024763097
226,2,26,0.0262488187825
227,2,27,0.883839791332
228,2,28,0.740219042449
229,2,29,0.0264628262501
230,2,30,0.0173102203351
231,2,31,0.700407247765
232,2,32,0.886496232737
233,2,33,0.916667699328
234,2,34,0.107172916938
235,2,35,0.679696878948
236,2,36,0.755885976409
237,2,37,0.835181270583
238,2,38,0.791933894949
239,2,39,0.558178604481
240,2,40,0.245349896728
241,2,41,0.358691087877
242,2,42,0.952547060837
243,2,43,0.274337235034
244,2,44,0.549736373676
245,2,45,0.491941700519
246,2,46,0.859795246699
247,2,47,0.843446819081
248,2,48,0.372407824151
249,2,49,0.765389621735
250,2,50,0.684607530619
251,2,51,0.454099925555
252,2,52,0.231913672066
253,2,53,0.256504071778
254,2,54,0.193072251288
255,2,55,0.303812649086
256,2,56,0.534056974815
257,2,57,0.47308038906
258,2,58,0.899685321936
259,2,59,0.317005295899
260,2,60,0.104065972094
261,2,61,0.857187771102
262,2,62,0.715396806083
263,2,63,0.924139031605
264,2,64,0.558450249054
265,2,65,0.705059037334
266,2,66,0.670623452008
267,2,67,0.465090684179
268,2,68,0.511950795668
269,2,69,0.901980036162
270,2,70,0.849347006783
271,2,71,0.0425460916714
272,2,72,0.177063176529
273,2,73,0.891694411258
274,2,74,0.348417232732
275,2,75,0.760452513951
276,2,76,0.625789160498
277,2,77,0.810545706965
278,2,78,0.338614389371
279,2,79,0.733921415867
280,2,80,0.885746959703
281,2,81,0.248971473261
282,2,82,0.636957161001
283,2,83,0.76752241646
284,2,84,0.394366607912
285,2,85,0.966145270847
286,2,86,0.206534052458
287,2,87,0.604097576049
288,2,88,0.318441660218
289,2,89,0.844524908086
290,2,90,0.287018449013
291,2,91,0.0950550897512
292,2,92,0.0702012401558
293,2,93,0.939887055365
294,2,94,0.911747040582
295,2,95,0.702508419341
296,2,96,0.708462800947
297,2,97,0.400108082554
298,2,98,0.0629098758855
299,2,99,0.754294154211
300,3,0,0.780172099243
301,3,1,0.268582248031
302,3,2,0.778234642552
303,3,3,0.210654275884
304,3,4,0.833941825532
305,3,5,0.329775102184
306,3,6,0.8742573268
307,3,7,0.264439895554
308,3,8,0.44746882556
309,3,9,0.395145607742
310,3,10,0.14852971037
311,3,11,0.499210178364
312,3,12,0.472219210949
313,3,13,0.0172663339928
314,3,14,0.515251437203
315,3,15,0.630658549265
316,3,16,0.646380720435
317,3,17,0.0235824604587
318,3,18,0.309344708515
319,3,19,0.372311090521
320,3,20,0.23806193513
321,3,21,0.617492875496
322,3,22,0.618447779948
323,3,23,0.0326551026197
324,3,24,0.396960097323
325,3,25,0.804184413654
326,3,26,0.873032368273
327,3,27,0.696395336398
328,3,28,0.900403287441
329,3,29,0.972419065246
330,3,30,0.952744918991
331,3,31,0.0789918451032
332,3,32,0.455403001563
333,3,33,0.549975786426
334,3,34,0.0664506127771
335,3,35,0.571596805313
336,3,36,0.39038980626
337,3,37,0.331067587742
338,3,38,0.402044067403
339,3,39,0.156536225012
340,3,40,0.0969034344281
341,3,41,0.717415331557
342,3,42,0.361259274783
343,3,43,0.337098125806
344,3,44,0.13596539986
345,3,45,0.301637232704
346,3,46,0.354482368762
347,3,47,0.0958997501549
348,3,48,0.914571236116
349,3,49,0.571544017224
350,3,50,0.42422901611
351,3,51,0.592496952589
352,3,52,0.348169829005
353,3,53,0.156685238767
354,3,54,0.0803921639942
355,3,55,0.811912594533
356,3,56,0.101378051806
357,3,57,0.736199812972
358,3,58,0.552276749448
359,3,59,0.220828823688
360,3,60,0.919252294675
361,3,61,0.719347705342
362,3,62,0.0313342736275
363,3,63,0.563829584575
364,3,64,0.965256494487
365,3,65,0.482230953819
366,3,66,0.397674798521
367,3,67,0.771084141907
368,3,68,0.101427514619
369,3,69,0.83914656939
370,3,70,0.987962862023
371,3,71,0.42648805748
372,3,72,0.671503083136
373,3,73,0.686949665928
374,3,74,0.0162554423513
375,3,75,0.539336213343
376,3,76,0.325230135952
377,3,77,0.0496162054405
378,3,78,0.145325585131
379,3,79,0.1995375545
380,3,80,0.557371647288
381,3,81,0.956604515896
382,3,82,0.938606795565
383,3,83,0.204903155957
384,3,84,0.708792440363
385,3,85,0.221282233002
386,3,86,0.331846576791
387,3,87,0.180712620315
388,3,88,0.538857014573
389,3,89,0.184472864623
390,3,90,0.150539145813
391,3,91,0.696604523444
392,3,92,0.0873993299447
393,3,93,0.975212539192
394,3,94,0.557227071474
395,3,95,0.236848233223
396,3,96,0.746704045265
397,3,97,0.313307030702
398,3,98,0.478882557499
399,3,99,0.833624921633
400,4,0,0.577429470686
401,4,1,0.121401255287
402,4,2,0.110072645047
403,4,3,0.724503771662
404,4,4,0.286938666082
405,4,5,0.800833048161
406,4,6,0.828867199545
407,4,7,0.486681016915
408,4,8,0.638464934536
409,4,9,0.570328379099
410,4,10,0.0910566812369
411,4,11,0.0816719811667
412,4,12,0.205534697691
413,4,13,0.614554685927
414,4,14,0.398291976009
415,4,15,0.637088822543
416,4,16,0.212381817518
417,4,17,0.183652996571
418,4,18,0.118054350057
419,4,19,0.242444563023
420,4,20,0.235625053277
421,4,21,0.656348522524
422,4,22,0.937201621275
423,4,23,0.572749969205
424,4,24,0.838815984146
425,4,25,0.170341574157
426,4,26,0.202077979365
427,4,27,0.660385498627
428,4,28,0.636339490694
429,4,29,0.309975169931
430,4,30,0.645058207433
431,4,31,0.23911593682
432,4,32,0.233962038713
433,4,33,0.937364482498
434,4,34,0.812036169069
435,4,35,0.0653779271735
436,4,36,0.654139348721
437,4,37,0.0489234350717
438,4,38,0.0220866680569
439,4,39,0.87371033345
440,4,40,0.130093808583
441,4,41,0.452295506384
442,4,42,0.389443195383
443,4,43,0.144663806634
444,4,44,0.822718640285
445,4,45,0.483247380899
446,4,46,0.533921418379
447,4,47,0.0320834575288
448,4,48,0.603177101849
449,4,49,0.110321152882
450,4,50,0.400523252036
451,4,51,0.772974152708
452,4,52,0.772692499554
453,4,53,0.693780990962
454,4,54,0.530832166754
455,4,55,0.940047927912
456,4,56,0.95368521192
457,4,57,0.460166795323
458,4,58,0.827481514983
459,4,59,0.917423538345
460,4,60,0.485599419803
461,4,61,0.258180682887
462,4,62,0.81365549122
463,4,63,0.52788925447
464,4,64,0.558505014456
465,4,65,0.439679584876
466,4,66,0.146809137306
467,4,67,0.955943554622
468,4,68,0.380584053941
469,4,69,0.849130719589
470,4,70,0.113482948386
471,4,71,0.395253764575
472,4,72,0.526924307615
473,4,73,0.343631690692
474,4,74,0.347621685151
475,4,75,0.855623483241
476,4,76,0.43670215528
477,4,77,0.393326908152
478,4,78,0.487992760698
479,4,79,0.250041473657
480,4,80,0.523205172351
481,4,81,0.69669837343
482,4,82,0.610250203247
483,4,83,0.324575297415
484,4,84,0.667053285394
485,4,85,0.648133174067
486,4,86,0.565984846862
487,4,87,0.14258378509
488,4,88,0.126186596348
489,4,89,0.565736051786
490,4,90,0.944601067611
491,4,91,0.0784727465251
492,4,92,0.999703046964
493,4,93,0.750341213189
494,4,94,0.744286673223
495,4,95,0.30368383912
496,4,96,0.096063444568
497,4,97,0.0015469483647
498,4,98,0.220106491134
499,4,99,0.610795591768
500,5,0,0.117953378833
501,5,1,0.546040760288
502,5,2,0.918499376214
503,5,3,0.143230731654
504,5,4,0.52009135058
505,5,5,0.973808957766
506,5,6,0.35811405047
507,5,7,0.0629756017814
508,5,8,0.773842751984
509,5,9,0.105140666112
510,5,10,0.904829277145
511,5,11,0.110136196189
512,5,12,0.513063299362
513,5,13,0.39395978485
514,5,14,0.878883962498
515,5,15,0.275800040965
516,5,16,0.910877124941
517,5,17,0.863257784576
518,5,18,0.192665234313
519,5,19,0.0480380854879
520,5,20,0.101072648414
521,5,21,0.718830130784
522,5,22,0.0339021355722
523,5,23,0.0752365414615
524,5,24,0.213807906463
525,5,25,0.704958849168
526,5,26,0.416714017776
527,5,27,0.718328142403
528,5,28,0.336813256638
529,5,29,0.377613613885
530,5,30,0.278285871918
531,5,31,0.769007625535
532,5,32,0.336699217153
533,5,33,0.347579054853
534,5,34,0.632828848908
535,5,35,0.258524725393
536,5,36,0.287022129602
537,5,37,0.73875131411
538,5,38,0.93526308697
539,5,39,0.253083375153
540,5,40,0.288420823961
541,5,41,0.281992799416
542,5,42,0.454932164365
543,5,43,0.409509020969
544,5,44,0.429044143239
545,5,45,0.146309307365
546,5,46,0.72570777803
547,5,47,0.526193994479
548,5,48,0.812947772493
549,5,49,0.269329276404
550,5,50,0.741091693305
551,5,51,0.195237886799
552,5,52,0.0847415846372
553,5,53,0.86811626808
554,5,54,0.43061426202
555,5,55,0.776304938216
556,5,56,0.979044863787
557,5,57,0.551957240234
558,5,58,0.37617151765
559,5,59,0.178478178634
560,5,60,0.00219489484363
561,5,61,0.0329055393302
562,5,62,0.326867114502
563,5,63,0.51438360104
564,5,64,0.420508324916
565,5,65,0.579938930919
566,5,66,0.861525009069
567,5,67,0.589708699337
568,5,68,0.666352475679
569,5,69,0.0605891804215
570,5,70,0.600309177798
571,5,71,0.207847400435
572,5,72,0.964851729722
573,5,73,0.522173469545
574,5,74,0.336877755788
575,5,75,0.747500159209
576,5,76,0.969682417286
577,5,77,0.367507996047
578,5,78,0.937980270938
579,5,79,0.0273859769803
580,5,80,0.174960817001
581,5,81,0.277915231503
582,5,82,0.574068565599
583,5,83,0.251683271881
584,5,84,0.398671995038
585,5,85,0.358396193627
586,5,86,0.464358653307
587,5,87,0.896267267402
588,5,88,0.13643741646
589,5,89,0.0754945385582
590,5,90,0.0981236292635
591,5,91,0.529792334315
592,5,92,0.893231606994
593,5,93,0.461464691728
594,5,94,0.741984851104
595,5,95,0.428030828564
596,5,96,0.0763172776926
597,5,97,0.257065922703
598,5,98,0.0851533074367
599,5,99,0.693429946816
600,6,0,0.654092983891
601,6,1,0.592257965773
602,6,2,0.825557478155
603,6,3,0.506637627384
604,6,4,0.121218228687
605,6,5,0.583144783401
606,6,6,0.979248651804
607,6,7,0.159338637498
608,6,8,0.643537657772
609,6,9,0.633154220351
610,6,10,0.359381230461
611,6,11,0.374794853764
612,6,12,0.913252872154
613,6,13,0.255083505281
614,6,14,0.464412158242
615,6,15,0.251495988887
616,6,16,0.219062654564
617,6,17,0.165027645392
618,6,18,0.876369702154
619,6,19,0.209739051556
620,6,20,0.407273921927
621,6,21,0.835160670721
622,6,22,0.0359943834507
623,6,23,0.929376287938
624,6,24,0.937788689851
625,6,25,0.424707878907
626,6,26,0.682460700059
627,6,27,0.565346969769
628,6,28,0.153395153338
629,6,29,0.299830022384
630,6,30,0.776425374832
631,6,31,0.487705176483
632,6,32,0.464477399842
633,6,33,0.0332176780219
634,6,34,0.116459234569
635,6,35,0.761715850158
636,6,36,0.835036844361
637,6,37,0.118981232365
638,6,38,0.316141243235
639,6,39,0.863059414758
640,6,40,0.677147447201
641,6,41,0.0194304527734
642,6,42,0.415149411007
643,6,43,0.0030739594967
644,6,44,0.549255053572
645,6,45,0.50080144415
646,6,46,0.725033105991
647,6,47,0.494333884474
648,6,48,0.838387582304
649,6,49,0.463137440737
650,6,50,0.108975332055
651,6,51,0.0147500224862
652,6,52,0.690654560281
653,6,53,0.260051643951
654,6,54,0.254570987065
655,6,55,0.204282794503
656,6,56,0.749868726448
657,6,57,0.619166769783
658,6,58,0.738343818772
659,6,59,0.730091176046
660,6,60,0.54097023722
661,6,61,0.49720614463
662,6,62,0.173945142378
663,6,63,0.0536770831045
664,6,64,0.981571803961
665,6,65,0.248484968644
666,6,66,0.765177255574
667,6,67,0.92351939302
668,6,68,0.352439301327
669,6,69,0.0308562163414
670,6,70,0.450577614827
671,6,71,0.77654068277
672,6,72,0.10478986575
673,6,73,0.98604936174
674,6,74,0.172534573662
675,6,75,0.956310998987
676,6,76,0.712539889249
677,6,77,0.638550662397
678,6,78,0.305798396851
679,6,79,0.626054434779
680,6,80,0.748445535593
681,6,81,0.457901306994
682,6,82,0.19471584049
683,6,83,0.0252944067051
684,6,84,0.362252503626
685,6,85,0.620377401729
686,6,86,0.10102290858
687,6,87,0.541555122434
688,6,88,0.708699812641
689,6,89,0.956513017992
690,6,90,0.212686698344
691,6,91,0.510141612733
692,6,92,0.714946550034
693,6,93,0.839873251774
694,6,94,0.0838981026399
695,6,95,0.970130150051
696,6,96,0.16120953694
697,6,97,0.715090463629
698,6,98,0.859214593125
699,6,99,0.180501493053
700,7,0,0.843107871061
701,7,1,0.763172690241
702,7,2,0.853325738434
703,7,3,0.915520752224
704,7,4,0.839299636443
705,7,5,0.265450685371
706,7,6,0.00683338535017
707,7,7,0.733902893348
708,7,8,0.218641813191
709,7,9,0.335907688572
710,7,10,0.657074934563
711,7,11,0.263865019164
712,7,12,0.980916434234
713,7,13,0.893102856826
714,7,14,0.968892392394
715,7,15,0.98041426402
716,7,16,0.127868510992
717,7,17,0.223499930929
718,7,18,0.942513838954
719,7,19,0.215884803197
720,7,20,0.38336266914
721,7,21,0.545016162688
722,7,22,0.427668327077
723,7,23,0.0334459340065
724,7,24,0.94102208565
725,7,25,0.819376715802
726,7,26,0.82170341319
727,7,27,0.00650425582432
728,7,28,0.0984574951292
729,7,29,0.793683012927
730,7,30,0.847388353614
731,7,31,0.704315214333
732,7,32,0.379584875469
733,7,33,0.101303552439
734,7,34,0.674739331348
735,7,35,0.93492559506
736,7,36,0.214956486938
737,7,37,0.00309314814525
738,7,38,0.868741044764
739,7,39,0.560191756846
740,7,40,0.424024536691
741,7,41,0.474229218114
742,7,42,0.387708537362
743,7,43,0.72264746202
744,7,44,0.821130658605
745,7,45,0.474851443966
746,7,46,0.777325424912
747,7,47,0.60550402668
748,7,48,0.131936557174
749,7,49,0.280312262467
750,7,50,0.614296756616
751,7,51,0.343550952438
752,7,52,0.341707972514
753,7,53,0.724358644989
754,7,54,0.791827736807
755,7,55,0.101444804024
756,7,56,0.0787873037935
757,7,57,0.588147175452
758,7,58,0.652096658206
759,7,59,0.924860265034
760,7,60,0.843585991664
761,7,61,0.102548075875
762,7,62,0.968522672697
763,7,63,0.268615734637
764,7,64,0.865103197418
765,7,65,0.141417278489
766,7,66,0.828540237321
767,7,67,0.948398843536
768,7,68,0.733321715976
769,7,69,0.264127953067
770,7,70,0.925719990111
771,7,71,0.71740969047
772,7,72,0.922826946728
773,7,73,0.859838651233
774,7,74,0.277525183943
775,7,75,0.226668230297
776,7,76,0.92253675657
777,7,77,0.101826945275
778,7,78,0.571724150671
779,7,79,0.768789727933
780,7,80,0.0420647917899
781,7,81,0.112473214478
782,7,82,0.737713354007
783,7,83,0.905096043057
784,7,84,0.525451353368
785,7,85,0.202975978428
786,7,86,0.905022399897
787,7,87,0.0791552174853
788,7,88,0.159951876321
789,7,89,0.237044932327
790,7,90,0.761996277003
791,7,91,0.597173461016
792,7,92,0.0100977120521
793,7,93,0.304919910815
794,7,94,0.0946907871969
795,7,95,0.524952442949
796,7,96,0.216785081999
797,7,97,0.145125672732
798,7,98,0.163869836257
799,7,99,0.962671538405
800,8,0,0.470857650899
801,8,1,0.543665202411
802,8,2,0.150731478337
803,8,3,0.248982797827
804,8,4,0.511037458992
805,8,5,0.455774438788
806,8,6,0.736696936263
807,8,7,0.706233680213
808,8,8,0.463089813701
809,8,9,0.912875348537
810,8,10,0.213558078273
811,8,11,0.460052227471
812,8,12,0.100594196305
813,8,13,0.695508363941
814,8,14,0.633152540593
815,8,15,0.766831223457
816,8,16,0.413494293542
817,8,17,0.923932177423
818,8,18,0.669876928678
819,8,19,0.00456939659982
820,8,20,0.461124281618
821,8,21,0.496803707048
822,8,22,0.10204756815
823,8,23,0.491818582125
824,8,24,0.926683873209
825,8,25,0.607983556156
826,8,26,0.889744214884
827,8,27,0.503646025853
828,8,28,0.0321239530838
829,8,29,0.590124673668
830,8,30,0.441604585659
831,8,31,0.257370561723
832,8,32,0.95783637673
833,8,33,0.415025011748
834,8,34,0.386904131319
835,8,35,0.805627690083
836,8,36,0.48887437227
837,8,37,0.567167679669
838,8,38,0.95463482523
839,8,39,0.246177607728
840,8,40,0.223901018469
841,8,41,0.550579000548
842,8,42,0.97416345609
843,8,43,0.841889521462
844,8,44,0.584376621678
845,8,45,0.0648944815933
846,8,46,0.483061510973
847,8,47,0.116970194965
848,8,48,0.0346257627724
849,8,49,0.883370974186
850,8,50,0.378139136221
851,8,51,0.471443071719
852,8,52,0.726963791248
853,8,53,0.865638013113
854,8,54,0.204750942435
855,8,55,0.378703659665
856,8,56,0.0260354892091
857,8,57,0.505873242298
858,8,58,0.304788362405
859,8,59,0.274014663051
860,8,60,0.0958768895677
861,8,61,0.687282280912
862,8,62,0.246335893678
863,8,63,0.502349112162
864,8,64,0.903921579313
865,8,65,0.86300082738
866,8,66,0.197401940505
867,8,67,0.641288457646
868,8,68,0.240657818813
869,8,69,0.574992399519
870,8,70,0.47688104959
871,8,71,0.482678038681
872,8,72,0.529204141601
873,8,73,0.0281409313294
874,8,74,0.428478791334
875,8,75,0.843074624616
876,8,76,0.339789448138
877,8,77,0.926658102131
878,8,78,0.573771466974
879,8,79,0.378942951972
880,8,80,0.533038492182
881,8,81,0.550301108973
882,8,82,0.873367393374
883,8,83,0.569571678352
884,8,84,0.754162823887
885,8,85,0.130037349376
886,8,86,0.886788911191
887,8,87,0.520700874931
888,8,88,0.523111711974
889,8,89,0.024609899471
890,8,90,0.656203538312
891,8,91,0.594730436225
892,8,92,0.483087766887
893,8,93,0.465999106298
894,8,94,0.966073155974
895,8,95,0.894914032198
896,8,96,0.853589352676
897,8,97,0.49044284048
898,8,98,0.938641199198
899,8,99,0.0301922022869
900,9,0,0.324095790614
901,9,1,0.0948892313642
902,9,2,0.434050266547
903,9,3,0.856103433385
904,9,4,0.461925877581
905,9,5,0.510884473838
906,9,6,0.142146045457
907,9,7,0.43610864591
908,9,8,0.0299472759569
909,9,9,0.298713116651
910,9,10,0.146856536897
911,9,11,0.0409245861753
912,9,12,0.532127095283
913,9,13,0.448454479503
914,9,14,0.331485820377
915,9,15,0.189075632637
916,9,16,0.102445605111
917,9,17,0.0665583434438
918,9,18,0.99000306075
919,9,19,0.607999792968
920,9,20,0.00917600287889
921,9,21,0.0824186321517
922,9,22,0.410916217975
923,9,23,0.207787753115
924,9,24,0.00766218180696
925,9,25,0.609672181824
926,9,26,0.041088936212
927,9,27,0.278775772379
928,9,28,0.691865353778
929,9,29,0.92910928412
930,9,30,0.31040429453
931,9,31,0.898476711631
932,9,32,0.119992408828
933,9,33,0.745570593976
934,9,34,0.283061704986
935,9,35,0.590387174049
936,9,36,0.698558949869
937,9,37,0.480435958869
938,9,38,0.779269832241
939,9,39,0.992248811231
940,9,40,0.0767809970607
941,9,41,0.650804296684
942,9,42,0.939083141912
943,9,43,0.86416160106
944,9,44,0.0689131997881
945,9,45,0.961180624361
946,9,46,0.779823374035
947,9,47,0.0735865780941
948,9,48,0.688268818693
949,9,49,0.373950949239
950,9,50,0.236798475271
951,9,51,0.312886854258
952,9,52,0.640097600949
953,9,53,0.690600892058
954,9,54,0.96835032065
955,9,55,0.814795511875
956,9,56,0.910381361034
957,9,57,0.337772173814
958,9,58,0.595483653992
959,9,59,0.74919398424
960,9,60,0.0432051941962
961,9,61,0.584803207286
962,9,62,0.910220108411
963,9,63,0.37057909536
964,9,64,0.57663658329
965,9,65,0.242835099639
966,9,66,0.0465355886097
967,9,67,0.17610159988
968,9,68,0.843649405559
969,9,69,0.00111918550196
970,9,70,0.429671243314
971,9,71,0.543869261285
972,9,72,0.496764715163
973,9,73,0.905968352967
974,9,74,0.296937841276
975,9,75,0.275481560508
976,9,76,0.641014561644
977,9,77,0.974741428737
978,9,78,0.10841420249
979,9,79,0.329038198096
980,9,80,0.826304585372
981,9,81,0.918372016056
982,9,82,0.570078515062
983,9,83,0.422960780914
984,9,84,0.10817704473
985,9,85,0.156514452684
986,9,86,0.931770120404
987,9,87,0.633323970587
988,9,88,0.0413905626941
989,9,89,0.630887944284
990,9,90,0.781708055504
991,9,91,0.543868502612
992,9,92,0.53006765363
993,9,93,0.652472785689
994,9,94,0.280616220754
995,9,95,0.0572147583632
996,9,96,0.199361153119
997,9,97,0.94972057998
998,9,98,0.812634611399
999,9,99,0.760829105175
1000,10,0,0.0463740784506
1001,10,1,0.437156639003
1002,10,2,0.479469914542
1003,10,3,0.125832622175
1004,10,4,0.273777769832
1005,10,5,0.372814548817
1006,10,6,0.687230878938
1007,10,7,0.368981468367
1008,10,8,0.20823579355
1009,10,9,0.944430556429
1010,10,10,0.567456292739
1011,10,11,0.276378251484
1012,10,12,0.013810235401
1013,10,13,0.439789386147
1014,10,14,0.901834048764
1015,10,15,0.367438708173
1016,10,16,0.835955611395
1017,10,17,0.117826018102
1018,10,18,0.290350744815
1019,10,19,0.539959135144
1020,10,20,0.68134181197
1021,10,21,0.153112533426
1022,10,22,0.36941846061
1023,10,23,0.531387653351
1024,10,24,0.179473694262
1025,10,25,0.0974373981988
1026,10,26,0.076287313509
1027,10,27,0.447231301525
1028,10,28,0.101204839623
1029,10,29,0.708340579636
1030,10,30,0.914126261551
1031,10,31,0.952718560926
1032,10,32,0.486750276948
1033,10,33,0.417443195284
1034,10,34,0.401120996193
1035,10,35,0.922043435417
1036,10,36,0.985706072366
1037,10,37,0.53472187093
1038,10,38,0.767372268014
1039,10,39,0.0781664334172
1040,10,40,0.0356790661334
1041,10,41,0.752406369513
1042,10,42,0.702017869923
1043,10,43,0.214328315246
1044,10,44,0.0650093853848
1045,10,45,0.434096929791
1046,10,46,0.588579985742
1047,10,47,0.567882119535
1048,10,48,0.671170286818
1049,10,49,0.686049121451
1050,10,50,0.659606616384
1051,10,51,0.631305214878
1052,10,52,0.707819792645
1053,10,53,0.222802555061
1054,10,54,0.71091176993
1055,10,55,0.628883386391
1056,10,56,0.431432672581
1057,10,57,0.302677963755
1058,10,58,0.483240185211
1059,10,59,0.812633454377
1060,10,60,0.474422840109
1061,10,61,0.30639952499
